Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
25-AUG-2000,1387.35,1396.1,1377.75,1381.25,50255008,2737.87
24-AUG-2000,1386.3,1390.45,1374.9,1386.95,44508722,2495.19
23-AUG-2000,1381.6,1398.9,1376.9,1386.05,61613888,2909.66
22-AUG-2000,1370.75,1394.9,1370.75,1381.2,52198971,2682.16
21-AUG-2000,1358.75,1374.5,1358.75,1370.25,49039737,2623.58
18-AUG-2000,1342,1360.65,1339.05,1358.05,48685807,2759.83
17-AUG-2000,1351.5,1363.05,1334.95,1341.4,53407669,2036
16-AUG-2000,1319.35,1354.95,1319.35,1351.45,40974798,2017.68
14-AUG-2000,1312.25,1321.55,1295.45,1317.9,43856581,1754.49
11-AUG-2000,1328.15,1328.15,1306.6,1310.75,36412192,1801.61
10-AUG-2000,1345.25,1360.4,1325.15,1328,44327298,2141.22
09-AUG-2000,1345.95,1363.95,1341.05,1344.95,44986130,2278.45
08-AUG-2000,1312.1,1348.25,1311.15,1345.6,38046488,2702.94
07-AUG-2000,1319.7,1321.7,1299.9,1310.8,33735626,1755.17
04-AUG-2000,1320.25,1333.15,1302.65,1318.55,38818913,2398.1
03-AUG-2000,1330.7,1339.4,1319,1321.25,37075727,2003.92
02-AUG-2000,1323.7,1333.85,1312.25,1331.9,30378509,1517.09
01-AUG-2000,1332.85,1344.5,1322.6,1326.85,32539550,1646.5
31-JUL-2000,1333.3,1343.65,1317.3,1332.85,28942787,1710.44
28-JUL-2000,1337.7,1359.4,1327.95,1333.8,44541451,2647.66
27-JUL-2000,1317,1342.75,1291.3,1338.05,41436644,2588.56
26-JUL-2000,1350.8,1371.8,1315.15,1318.25,35752137,2078.39
25-JUL-2000,1317.35,1363.45,1269.25,1348.9,52145532,2981.2
24-JUL-2000,1397.05,1397.05,1310.85,1317.75,41605572,2259.71
21-JUL-2000,1424.9,1435.2,1394.3,1397.25,47900266,2505.76
20-JUL-2000,1434.95,1443.25,1416,1424.2,44962303,2135.42
19-JUL-2000,1464.55,1468.55,1432.85,1435.8,38459509,2307.28
18-JUL-2000,1479.3,1482.9,1458.6,1463.1,39629219,2404.76
17-JUL-2000,1509.25,1512.25,1475.15,1479.65,39534845,2262.55
14-JUL-2000,1522.2,1534.35,1505.9,1509.75,50970729,3559.29
13-JUL-2000,1535.55,1564.75,1513.65,1522.6,47987006,2969.5
12-JUL-2000,1518.7,1537.1,1507.95,1533.35,41648670,2379.45
11-JUL-2000,1510.55,1523.1,1506.15,1518.55,47327973,2423.52
10-JUL-2000,1518.15,1523.2,1502.7,1509.65,40338082,1774.42
07-JUL-2000,1517,1528.15,1513.4,1517.6,40341969,1801.54
06-JUL-2000,1525.15,1525.15,1504.05,1516.8,41999154,2020.33
05-JUL-2000,1511.5,1530.9,1511.5,1526.05,51276438,2510.18
04-JUL-2000,1496.15,1516.8,1494.8,1511.3,37921171,2262.39
03-JUL-2000,1473.45,1498.7,1473.45,1495.25,39577037,2570.28
30-JUN-2000,1490.2,1490.65,1462.45,1471.45,39155406,2011.95
29-JUN-2000,1471.35,1505.75,1471.35,1492.35,41360755,2256.54
28-JUN-2000,1453.7,1474.7,1445.6,1470,25720842,1540.08
27-JUN-2000,1452.8,1467.15,1448.95,1454.3,41444271,2187.36
26-JUN-2000,1472.15,1472.15,1431.25,1451.65,28885013,1640.31
23-JUN-2000,1487.85,1499.85,1462.75,1472.2,62807049,2895.19
22-JUN-2000,1475.65,1491.4,1461.3,1488.25,42444916,2293.65
21-JUN-2000,1524.05,1539.1,1470.4,1475.15,30544515,2174.65
20-JUN-2000,1498,1518.05,1497.05,1507.1,32047330,2164.97
19-JUN-2000,1477.55,1510.45,1477.55,1498.75,37008819,2603.38
16-JUN-2000,1443.15,1480.85,1441.6,1477.3,39625952,2365.22
15-JUN-2000,1437,1452.8,1422.4,1445.25,30332490,2161.96
14-JUN-2000,1434.95,1459.15,1423.95,1435.5,37371054,2058.68
13-JUN-2000,1438.8,1438.8,1411.9,1432.9,37250861,1929.73
12-JUN-2000,1464.4,1477.55,1437.15,1440.4,28468653,1536.29
09-JUN-2000,1464.3,1485.5,1458.9,1467.2,55393741,2813.85
08-JUN-2000,1430.5,1468.7,1430.5,1463.65,39568681,2210.67
07-JUN-2000,1423.4,1442.7,1413.8,1430.35,32121331,2513.05
06-JUN-2000,1405.45,1426.15,1392.7,1421.75,28124165,1919.16
05-JUN-2000,1390.95,1461.05,1390.95,1404.6,46679969,2610.47
02-JUN-2000,1350.15,1395.35,1350.15,1389.25,40135483,2355.95
01-JUN-2000,1380.4,1380.4,1345.1,1349,29618849,1837.2
31-MAY-2000,1355.35,1410.75,1355.35,1380.45,46440897,1883.79
30-MAY-2000,1310.8,1347.3,1304.95,1344.85,35581006,1885.23
29-MAY-2000,1273.7,1317.75,1267.4,1311.05,47527900,2324.35
26-MAY-2000,1247.1,1278.75,1232.85,1275.35,33048311,1691.57
25-MAY-2000,1237,1269.8,1235.7,1247.65,35464246,1835.71
24-MAY-2000,1224.5,1246.25,1201.5,1235.9,30854002,1573.85
23-MAY-2000,1229.25,1230.9,1203.2,1224.4,21794331,1240.47
22-MAY-2000,1267.85,1267.85,1228.4,1233,18684174,1051.53
19-MAY-2000,1293.45,1293.45,1252.7,1268,27403349,1507.05
18-MAY-2000,1311.3,1316.2,1289.55,1293.4,23235814,1201.14
17-MAY-2000,1310.8,1347.7,1303.75,1311.65,25382671,1662.6
16-MAY-2000,1300.2,1310.45,1287.8,1306.85,17410579,1238.38
15-MAY-2000,1281.3,1311.7,1220.7,1299.25,21763805,1747.61
12-MAY-2000,1305.3,1326.3,1276.4,1282.8,23382546,1576.03
11-MAY-2000,1359.1,1359.1,1295.95,1304.55,23828870,1553.33
10-MAY-2000,1380.4,1391.35,1359.65,1363.15,22179474,1577.07
09-MAY-2000,1362.45,1385.7,1328.05,1378.55,24898689,1523.07
08-MAY-2000,1423.25,1436.6,1358.8,1365.05,23965671,2058.9
05-MAY-2000,1381.9,1428.6,1381.9,1422.4,35555435,1883.38
04-MAY-2000,1317.95,1385.15,1317.95,1380.55,29963970,1527.37
03-MAY-2000,1330.15,1342.15,1258.1,1316.05,34709688,1815.26
02-MAY-2000,1410,1421.5,1319.65,1333.45,39377730,1889.61
28-APR-2000,1419.9,1438,1396.55,1406.55,27456437,1442.25
27-APR-2000,1436.15,1455.85,1400.65,1416.9,51773632,2558.15
26-APR-2000,1362.5,1439.05,1362.5,1436.1,45032350,1395.49
25-APR-2000,1383.8,1383.8,1311.3,1359.45,40507493,1380.95
24-APR-2000,1416.05,1431.8,1371.85,1388,34272187,1720.02
20-APR-2000,1405.7,1425.55,1339.75,1415.65,43869587,2294.24
19-APR-2000,1417.75,1469.05,1375.05,1404.95,38873392,1939.59
18-APR-2000,1443.55,1478.85,1410,1414.8,30055064,1311.69
17-APR-2000,1518.55,1518.55,1412.45,1443.55,47786700,1109.7
13-APR-2000,1587.95,1587.95,1502.7,1518.65,20985552,1207.87
12-APR-2000,1624.4,1628.55,1586,1592.7,35323588,2074.92
11-APR-2000,1613,1631.6,1550.85,1624.65,34966347,2042.24
10-APR-2000,1557.55,1636.95,1557.55,1613,67959549,1932.64
07-APR-2000,1453.3,1558.05,1453.3,1557.15,49468064,1272.2
06-APR-2000,1436.15,1475.25,1381.05,1452.95,40869843,1850.96
05-APR-2000,1428.5,1467.4,1391.65,1434.65,49400946,1880.26
04-APR-2000,1534.05,1534.05,1420.85,1428.1,42180348,1071.07
03-APR-2000,1528.7,1555.5,1510.75,1534.75,50909584,1638.46
31-MAR-2000,1545.55,1545.55,1493.9,1528.45,49680971,1757.77
30-MAR-2000,1556.95,1557.85,1489.1,1549.5,38871150,1562.26
29-MAR-2000,1569.3,1609.4,1553.4,1558.25,32288722,1468.66
28-MAR-2000,1563.3,1575.85,1527.55,1568.6,28174402,1838.22
27-MAR-2000,1570.45,1593.3,1555.75,1562.95,19049762,1218.6
24-MAR-2000,1554.2,1579.4,1540.45,1569.55,15407574,1352.2
23-MAR-2000,1590.3,1629.2,1544.5,1553.4,21308741,1645.35
22-MAR-2000,1551.05,1604,1551.05,1589.6,26938367,1582.53
21-MAR-2000,1563.3,1585.25,1542.65,1556.6,30768798,2021.33
16-MAR-2000,1620.4,1621.2,1554.3,1562.2,33981961,1873.92
15-MAR-2000,1546.8,1630.95,1538.7,1620.1,28895834,1975.52
14-MAR-2000,1561.55,1571.3,1503.2,1567.05,37965722,2101.66
13-MAR-2000,1601.4,1645,1553.45,1560.7,32025029,2339.72
10-MAR-2000,1647.85,1680.45,1588.2,1602.75,23714154,1846.44
09-MAR-2000,1667.45,1692.25,1595.45,1646.25,27734646,2343.6
08-MAR-2000,1717.75,1765.25,1654.45,1666.35,30249973,2436.16
07-MAR-2000,1711.85,1730.85,1684.9,1702.75,36861204,1955.02
06-MAR-2000,1656,1721,1656,1688.5,32426509,1503.59
03-MAR-2000,1696.45,1719.15,1644.4,1656,29500370,1748.95
02-MAR-2000,1713.65,1773.85,1690.05,1696.55,42276125,1458.68
01-MAR-2000,1661.5,1727.9,1630,1712.7,37586272,1722.99
29-FEB-2000,1722.85,1783.3,1626.35,1654.8,49498835,3207
28-FEB-2000,1711.15,1726.65,1670.75,1722.55,27266318,1486.21
25-FEB-2000,1734.05,1757.05,1699.25,1710.45,19458640,1235.84
24-FEB-2000,1696.4,1751.6,1693.1,1732,23492408,1915.24
23-FEB-2000,1745.2,1818.15,1689.2,1696.4,27905642,2389.28
22-FEB-2000,1754.2,1781.05,1733.55,1739.05,33425078,2416.67
21-FEB-2000,1719.55,1767.8,1719.55,1753.5,26015488,1918.38
18-FEB-2000,1742.3,1764.15,1713.45,1717.8,24491796,1473.39
17-FEB-2000,1710.05,1753.1,1710.05,1742.1,28333952,1822.56
16-FEB-2000,1704.85,1742.8,1704.15,1711.1,31314383,1811.4
15-FEB-2000,1744.5,1744.5,1694.45,1702.55,39135619,2370.94
14-FEB-2000,1777.75,1795.45,1738.75,1744.5,31621011,1728.72
11-FEB-2000,1712.85,1771.65,1712.85,1756,33406798,1834.58
10-FEB-2000,1692.1,1713.7,1692.1,1711.2,30110126,1664.86
09-FEB-2000,1666.95,1731.65,1666.7,1689.65,41767017,2096
08-FEB-2000,1636.6,1676.1,1636.6,1662.75,40722843,1975.29
07-FEB-2000,1599.8,1645.9,1599.8,1636.6,34666978,2036.07
04-FEB-2000,1598.5,1621.35,1596.45,1599.75,30459542,1694.66
03-FEB-2000,1591.25,1616.7,1591.25,1597.9,40826374,1538.89
02-FEB-2000,1554.2,1605.9,1554.2,1588,39358471,1760.18
01-FEB-2000,1546.2,1554.15,1521.4,1549.5,37161352,1692.07
31-JAN-2000,1598.35,1598.35,1538.7,1546.2,36153239,1501.04
28-JAN-2000,1603.65,1610.9,1592.7,1599.1,46563431,2147.53
27-JAN-2000,1600.5,1633.55,1600.05,1603.9,38102878,1956.9
25-JAN-2000,1612.95,1613.65,1579.55,1586.4,36881758,1884.76
24-JAN-2000,1623.05,1645,1608.3,1613.6,34726595,1905.45
21-JAN-2000,1601.25,1626.5,1593.2,1620.6,39715905,2012.48
20-JAN-2000,1634.65,1644.4,1596.65,1601.1,42625471,2016.77
19-JAN-2000,1610.05,1644.45,1608.85,1634.85,42981295,2162.92
18-JAN-2000,1611.65,1615.15,1587.85,1606.7,37564199,1787.35
17-JAN-2000,1623.5,1668.45,1604.65,1611.6,42683260,2161.59
14-JAN-2000,1622.15,1627.4,1591.4,1622.75,43292009,1979.98
13-JAN-2000,1627.85,1671.15,1613.65,1621.4,44738447,2237.61
12-JAN-2000,1572.3,1631.55,1571.7,1624.8,38364961,1895
11-JAN-2000,1633.25,1639.9,1548.25,1572.5,49120254,2596.95
10-JAN-2000,1615.65,1662.1,1614.95,1632.95,45013949,2375.35
07-JAN-2000,1616.6,1628.25,1597.2,1613.3,54315945,1914.63
06-JAN-2000,1595.8,1639,1595.8,1617.6,51272875,2531.18
05-JAN-2000,1634.55,1635.5,1555.05,1595.8,62153431,3084.79
04-JAN-2000,1594.4,1641.95,1594.4,1638.7,38787872,1973.69
03-JAN-2000,1482.15,1592.9,1482.15,1592.2,25358322,884.15
