"Time","Type","Instrument","Product","Qty.","Avg. price","Status",""
"2026-03-25 09:36:13","SELL","BANKNIFTY26APR54500CE","NRML","30/30",1389.25,"COMPLETE",""
"2026-03-25 09:35:32","BUY","BANKNIFTY26APR53600CE","NRML","30/30",1918.55,"COMPLETE",""
"2026-03-25 09:33:48","SELL","BANKNIFTY26APR52000PE","NRML","0/30",0,"REJECTED",""
"2026-03-25 09:33:39","SELL","BANKNIFTY26APR52000PE","NRML","30/30",1072.5,"COMPLETE",""
"2026-03-25 09:33:12","SELL","BANKNIFTY26APR52500PE","NRML","30/30",1214.2,"COMPLETE",""
"2026-03-25 09:33:06","BUY","BANKNIFTY26APR53500PE","NRML","30/30",1559.7,"COMPLETE",""
"2026-03-25 09:32:52","SELL","BANKNIFTY26APR52500PE","NRML","30/30",1216.8,"COMPLETE",""
"2026-03-25 09:32:32","SELL","BANKNIFTY26APR52500PE","NRML","60/60",1215.85,"COMPLETE",""
"2026-03-25 09:32:23","BUY","BANKNIFTY26APR51500PE","NRML","60/60",956.13,"COMPLETE",""
"2026-03-25 09:31:39","BUY","BANKNIFTY26APR53500PE","NRML","30/30",1548.3,"COMPLETE",""
"2026-03-25 09:30:40","BUY","BANKNIFTY26APR51000PE","NRML","30/30",854.2,"COMPLETE",""
"2026-03-25 09:29:28","SELL","BANKNIFTY26APR52000PE","NRML","30/30",1082.85,"COMPLETE",""
"2026-03-25 09:29:18","BUY","BANKNIFTY26APR51000PE","NRML","30/30",850.55,"COMPLETE",""
"2026-03-25 09:29:00","SELL","BANKNIFTY26APR52000PE","NRML","0/30",0,"REJECTED",""
"2026-03-25 09:28:48","BUY","BANKNIFTY26APR51000PE","NRML","30/30",851.2,"COMPLETE",""
