"Time","Type","Instrument","Product","Qty.","Avg. price","Status",""
"2026-03-23 14:55:30","BUY","BANKNIFTY26MAY54000CE","NRML","30/30",1600,"COMPLETE",""
"2026-03-23 14:54:56","SELL","BANKNIFTY26APR52000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 14:54:48","BUY","BANKNIFTY26APR50500PE","NRML","30/30",1374.95,"COMPLETE",""
"2026-03-23 14:54:42","SELL","BANKNIFTY26APR51500PE","NRML","60/60",1705.03,"COMPLETE",""
"2026-03-23 14:54:36","BUY","BANKNIFTY26APR50500PE","NRML","30/30",1371.5,"COMPLETE",""
"2026-03-23 14:54:30","SELL","BANKNIFTY26APR51500PE","NRML","60/60",1693.83,"COMPLETE",""
"2026-03-23 14:54:23","BUY","BANKNIFTY26APR50500PE","NRML","60/60",1369.38,"COMPLETE",""
"2026-03-23 14:54:06","SELL","BANKNIFTY26APR52000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 14:54:01","BUY","BANKNIFTY26APR51000PE","NRML","30/30",1522.35,"COMPLETE",""
"2026-03-23 14:53:49","SELL","BANKNIFTY26APR52000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 14:53:44","BUY","BANKNIFTY26APR54000CE","NRML","60/60",1167.78,"COMPLETE",""
"2026-03-23 10:56:00","SELL","BANKNIFTY26APR54000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 10:54:49","SELL","BANKNIFTY26APR54500CE","NRML","30/30",916,"COMPLETE",""
"2026-03-23 10:33:29","BUY","ATHERENERG","CNC","10/10",730,"COMPLETE",""
"2026-03-23 09:54:41","SELL","NIFTY26APR23400CE","NRML","0/65",0,"REJECTED",""
"2026-03-23 09:54:32","SELL","NIFTY26APR23100CE","NRML","0/65",0,"REJECTED",""
"2026-03-23 09:54:10","SELL","NIFTY26APR22000PE","NRML","65/65",479.4,"COMPLETE",""
"2026-03-23 09:54:02","BUY","NIFTY26APR23100PE","NRML","65/65",902.75,"COMPLETE",""
"2026-03-23 09:52:55","SELL","NIFTY26APR23100CE","NRML","0/65",0,"REJECTED",""
"2026-03-23 09:52:26","SELL","BANKNIFTY26APR54500CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:52:19","BUY","BANKNIFTY26APR58500CE","NRML","30/30",146.95,"COMPLETE",""
"2026-03-23 09:50:35","SELL","BANKNIFTY26APR52000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:50:27","SELL","BANKNIFTY26APR52000CE","NRML","30/30",2292.05,"COMPLETE",""
"2026-03-23 09:50:12","BUY","BANKNIFTY26APR52000CE","NRML","30/30",2304.35,"COMPLETE",""
"2026-03-23 09:49:04","BUY","BANKNIFTY26APR51500PE","NRML","30/30",1589.8,"COMPLETE",""
"2026-03-23 09:47:37","SELL","BANKNIFTY26APR54000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:44:21","SELL","BANKNIFTY26APR54000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:43:59","SELL","BANKNIFTY26APR54000CE","NRML","30/30",1258.95,"COMPLETE",""
"2026-03-23 09:43:46","SELL","BANKNIFTY26APR52000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:43:37","SELL","BANKNIFTY26APR52000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:43:30","BUY","BANKNIFTY26APR54000CE","NRML","30/30",1265.55,"COMPLETE",""
"2026-03-23 09:42:36","SELL","NIFTY26APR23400CE","NRML","0/65",0,"REJECTED",""
"2026-03-23 09:42:27","SELL","NIFTY26APR22700CE","NRML","0/65",0,"REJECTED",""
"2026-03-23 09:42:20","SELL","NIFTY26APR22700CE","NRML","65/65",830.85,"COMPLETE",""
"2026-03-23 09:42:11","SELL","NIFTY26APR22700CE","NRML","65/65",833.2,"COMPLETE",""
"2026-03-23 09:42:07","BUY","NIFTY26APR23500CE","NRML","130/130",428.08,"COMPLETE",""
"2026-03-23 09:41:43","SELL","NIFTY26APR22700CE","NRML","0/65",0,"REJECTED",""
"2026-03-23 09:40:45","SELL","NIFTY26APR23000PE","NRML","130/130",796.4,"COMPLETE",""
"2026-03-23 09:40:39","SELL","NIFTY26APR22000PE","NRML","65/65",444.6,"COMPLETE",""
"2026-03-23 09:40:32","BUY","NIFTY26APR22700PE","NRML","130/130",669.25,"COMPLETE",""
"2026-03-23 09:40:15","SELL","NIFTY26APR22000PE","NRML","65/65",441.25,"COMPLETE",""
"2026-03-23 09:40:04","BUY","NIFTY26APR22700PE","NRML","65/65",666.2,"COMPLETE",""
"2026-03-23 09:38:13","BUY","BANKNIFTY26APR51500PE","NRML","30/30",1460,"COMPLETE",""
"2026-03-23 09:38:06","SELL","BANKNIFTY26APR51000PE","NRML","30/30",1290.05,"COMPLETE",""
"2026-03-23 09:37:51","SELL","BANKNIFTY26APR52000CE","NRML","30/30",2366.7,"COMPLETE",""
"2026-03-23 09:37:44","BUY","BANKNIFTY26APR54000CE","NRML","30/30",1274.65,"COMPLETE",""
"2026-03-23 09:37:35","SELL","BANKNIFTY26APR52000CE","NRML","30/30",2370.4,"COMPLETE",""
"2026-03-23 09:37:15","BUY","BANKNIFTY26APR53000CE","NRML","30/30",1793.05,"COMPLETE",""
"2026-03-23 09:31:20","SELL","BANKNIFTY26APR53000CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:31:10","SELL","BANKNIFTY26APR54500CE","NRML","30/30",1030.35,"COMPLETE",""
"2026-03-23 09:30:57","BUY","BANKNIFTY26APR52500CE","NRML","30/30",2070.7,"COMPLETE",""
"2026-03-23 09:30:30","SELL","BANKNIFTY26APR52000PE","NRML","30/30",1639.15,"COMPLETE",""
"2026-03-23 09:30:23","BUY","BANKNIFTY26APR51500PE","NRML","30/30",1473.1,"COMPLETE",""
"2026-03-23 09:29:18","SELL","BANKNIFTY26APR54000PE","NRML","30/30",2506.75,"COMPLETE",""
"2026-03-23 09:29:07","BUY","BANKNIFTY26APR51500PE","NRML","30/30",1474.5,"COMPLETE",""
"2026-03-23 09:28:34","BUY","BANKNIFTY26APR53000PE","NRML","30/30",2039.2,"COMPLETE",""
"2026-03-23 09:26:05","SELL","BANKNIFTY26APR54500CE","NRML","0/30",0,"REJECTED",""
"2026-03-23 09:25:42","BUY","BANKNIFTY26APR56000CE","NRML","30/30",533.55,"COMPLETE",""
